index,recordDate,recordTime,recordEpoch,district,locationName,nearbyPlace,longitude,latitude,elevation,direction,county,route,routeSuffix,postmilePrefix,postmile,alignment,milepost,inService,essAtmosphericPressure,essAvgWindDirection,essAvgWindSpeed,essSpotWindDirection,essSpotWindSpeed,essMaxWindGustSpeed,essMaxWindGustDir,essNumTemperatureSensors,essAirTemperature.1,essWetbulbTemp,essDewpointTemp,essMaxTemp,essMinTemp,essRelativeHumidity,essPrecipYesNo,essPrecipRate,essPrecipSituation,essPrecipitationStartTime,essPrecipitationEndTime,essPrecipitationOneHour,essPrecipitationThreeHours,essPrecipitationSixHours,essPrecipitationTwelveHours,essPrecipitation24Hours,essVisibility,essVisibilitySituation,numEssPavementSensors,essPavementSensorLocation.1,essPavementSensorLocation.2,essPavementSensorLocation.3,essPavementSensorLocation.4,essPavementSensorLocation.5,essPavementSensorLocation.6,essPavementSensorLocation.7,essPavementSensorLocation.8,essPavementType.1,essPavementType.2,essPavementType.3,essPavementType.4,essPavementType.5,essPavementType.6,essPavementType.7,essPavementType.8,essPavementSensorType.1,essPavementSensorType.2,essPavementSensorType.3,essPavementSensorType.4,essPavementSensorType.5,essPavementSensorType.6,essPavementSensorType.7,essPavementSensorType.8,essSurfaceStatus.1,essSurfaceStatus.2,essSurfaceStatus.3,essSurfaceStatus.4,essSurfaceStatus.5,essSurfaceStatus.6,essSurfaceStatus.7,essSurfaceStatus.8,essSurfaceTemperature.1,essSurfaceTemperature.2,essSurfaceTemperature.3,essSurfaceTemperature.4,essSurfaceTemperature.5,essSurfaceTemperature.6,essSurfaceTemperature.7,essSurfaceTemperature.8,essSurfaceSalinity.1,essSurfaceSalinity.2,essSurfaceSalinity.3,essSurfaceSalinity.4,essSurfaceSalinity.5,essSurfaceSalinity.6,essSurfaceSalinity.7,essSurfaceSalinity.8,essSurfaceFreezePoint.1,essSurfaceFreezePoint.2,essSurfaceFreezePoint.3,essSurfaceFreezePoint.4,essSurfaceFreezePoint.5,essSurfaceFreezePoint.6,essSurfaceFreezePoint.7,essSurfaceFreezePoint.8,essSurfaceBlackIceSignal.1,essSurfaceBlackIceSignal.2,essSurfaceBlackIceSignal.3,essSurfaceBlackIceSignal.4,essSurfaceBlackIceSignal.5,essSurfaceBlackIceSignal.6,essSurfaceBlackIceSignal.7,essSurfaceBlackIceSignal.8,essPavementSensorError.1,essPavementSensorError.2,essPavementSensorError.3,essPavementSensorError.4,essPavementSensorError.5,essPavementSensorError.6,essPavementSensorError.7,essPavementSensorError.8,essSurfaceIceOrWaterDepth.1,essSurfaceIceOrWaterDepth.2,essSurfaceIceOrWaterDepth.3,essSurfaceIceOrWaterDepth.4,essSurfaceIceOrWaterDepth.5,essSurfaceIceOrWaterDepth.6,essSurfaceIceOrWaterDepth.7,essSurfaceIceOrWaterDepth.8,essSurfaceConductivityV2.1,essSurfaceConductivityV2.2,essSurfaceConductivityV2.3,essSurfaceConductivityV2.4,essSurfaceConductivityV2.5,essSurfaceConductivityV2.6,essSurfaceConductivityV2.7,essSurfaceConductivityV2.8,numEssSubSurfaceSensors,essSubSurfaceSensorLocation.1,essSubSurfaceSensorLocation.2,essSubSurfaceSensorLocation.3,essSubSurfaceSensorLocation.4,essSubSurfaceSensorLocation.5,essSubSurfaceSensorLocation.6,essSubSurfaceSensorLocation.7,essSubSurfaceSensorLocation.8,essSubSurfaceType.1,essSubSurfaceType.2,essSubSurfaceType.3,essSubSurfaceType.4,essSubSurfaceType.5,essSubSurfaceType.6,essSubSurfaceType.7,essSubSurfaceType.8,essSubSurfaceDepth.1,essSubSurfaceDepth.2,essSubSurfaceDepth.3,essSubSurfaceDepth.4,essSubSurfaceDepth.5,essSubSurfaceDepth.6,essSubSurfaceDepth.7,essSubSurfaceDepth.8,essSubSurfaceTemperature.1,essSubSurfaceTemperature.2,essSubSurfaceTemperature.3,essSubSurfaceTemperature.4,essSubSurfaceTemperature.5,essSubSurfaceTemperature.6,essSubSurfaceTemperature.7,essSubSurfaceTemperature.8,essSubSurfaceMoisture.1,essSubSurfaceMoisture.2,essSubSurfaceMoisture.3,essSubSurfaceMoisture.4,essSubSurfaceMoisture.5,essSubSurfaceMoisture.6,essSubSurfaceMoisture.7,essSubSurfaceMoisture.8,essSubSurfaceSensorError.1,essSubSurfaceSensorError.2,essSubSurfaceSensorError.3,essSubSurfaceSensorError.4,essSubSurfaceSensorError.5,essSubSurfaceSensorError.6,essSubSurfaceSensorError.7,essSubSurfaceSensorError.8
15,2026-02-11,09:34:05,1770831245,6,"I-5 : North of Panoche Road",Firebaugh,-120.63009,36.64833,469,South,Fresno,I-5,,,49.73,,368.38,true,"Not Reported",178,43,179,43,58,188,"Not Reported",165,164,165,321,64,101,2,"Not Reported",2,1770805248,1770805248,0,"Not Reported","Not Reported","Not Reported","Not Reported",160944,2,"Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported"
16,2026-02-11,09:33:10,1770831190,6,"SR-145 : Avenue 5 1/2",Madera,-120.056127,36.828929,255,North,Madera,SR-145,,R,0.41,,41.69,true,"Not Reported",145,65,145,40,98,167,1,153,119,91,183,120,66,3,65535,1,0,0,65535,65535,65535,65535,65535,137876,2,"Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported"
17,2026-02-11,09:31:03,1770831063,6,"SR-99 : San Joaquin River",Fresno,-119.92941,36.84103,278,South,Fresno,SR-99,,,31.38,,143.72,true,65535,175,80,196,57,111,154,1,1001,1001,1001,1001,1001,101,2,0,3,1770778138,1770779159,0,0,0,4,11,20000,3,"Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported"
18,2026-02-11,09:34:02,1770831242,6,"SR-41 : San Joaquin River",Fresno,-119.79325,36.87447,285,South,Fresno,SR-41,,,33.31,,133.22,true,10819,227,40,237,33,61,231,1,149,1001,88,184,123,67,2,0,3,0,0,0,0,0,13,19,210670,2,"Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported"
19,2026-02-11,09:34:05,1770831245,6,"SR-99 : Fresno River",Madera,-120.07245,36.97049,278,South,Madera,SR-99,,,11.76,,155.73,true,"Not Reported",100,51,100,58,73,114,1,157,1001,89,183,124,64,2,0,3,0,0,0,0,0,7,37,312850,2,"Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported"
20,2026-02-11,09:34:04,1770831244,6,"SR-152 : Ash Slough Bridge",Chowchilla,-120.35919,37.08308,196,East,Madera,SR-152,,,7.39,,96.19,true,10837,144,36,193,23,61,162,"Not Reported",146,1001,92,173,116,70,2,0,3,0,0,0,0,0,0,45,586540,2,"Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported"
21,2026-01-08,04:46:05,1767876365,6,"SR-58 : West of Cottonwood Road",Bakersfield,-118.98397,35.35271,406,West,Kern,SR-58,,R,55.49,,107.68,true,65535,325,44,328,47,68,317,1,94,79,63,135,63,80,2,0,3,1767528590,1767529442,0,0,0,0,0,20000,3,"Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported"
22,2026-02-11,09:30:04,1770831004,6,"SR-178 : Kern Canyon Road",Bakersfield,-118.8797,35.39873,751,West,Kern,SR-178,,T,9.63,,8.15,true,65535,361,65535,361,65535,65535,361,1,157,117,84,214,92,62,3,65535,1,0,0,0,0,0,0,0,1000001,2,"Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported"
24,2025-10-25,13:45:04,1761425104,6,"I-5 : 1.9 Miles South of SR-269","Kettleman City",-120.0748,36.06076,570,North,Kings,I-5,,,25.071,R,317.003,true,65535,61,21,107,21,41,62,"Not Reported",1001,1001,1001,1001,1001,101,3,65535,1,0,0,0,0,0,0,0,1000001,2,"Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported"
25,2026-02-11,09:30:05,1770831005,6,"I-5 : SR-198",Coalinga,-120.24259,36.25294,475,North,Fresno,I-5,,,14.75,,333.40,true,"Not Reported",361,65535,361,65535,65535,361,0,1001,1001,1001,1001,1001,101,3,65535,1,0,0,0,0,0,0,0,1000001,2,"Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported"
26,2026-02-11,09:34:04,1770831244,6,"SR-198 : Just West of SR-99",Visalia,-119.41583,36.3272,298,East,Tulare,SR-198,,R,3.32,R,100.15,true,10823,133,17,125,15,24,143,1,144,1001,100,175,92,75,2,0,3,0,0,0,0,0,14,34,435900,2,"Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported"
